title,rating,format,genre
당신의 쓸모,9.52,story,sensibility
위시(WISH),9.7,episode,sensibility
단편들,9.9,story,sensibility
로맨스의 신,9.47,story,sensibility
어린공주,9.9,story,sensibility
한 유방암 환자 이야기,9.85,episode,sensibility
비행소년,9.89,story,sensibility
엄마! 아빠랑 결혼하지마!!,8.21,story,sensibility
나랑노랑~이제는 괜찮은 이야기,9.9,episode,sensibility
신세기 단편 동화,9.89,episode,sensibility
행복을 찾다.,9.62,story,sensibility
모노톤 책꽂이,9.29,omnibus,sensibility
지나온 길,9.39,story,sensibility
쿤도덥브라더스,9.88,episode,sensibility
오늘을 담다.,9.89,episode,sensibility
1인칭 외국인 시점,9.9,episode,sensibility
제 소원을 들어주세요!,9.9,story,sensibility
도담도담,9.4,episode,sensibility
백온더트랙,8.67,story,sensibility
전염소녀,9.86,story,sensibility
그날의 우리,9.71,story,sensibility
파라웨이 치킨,9.69,story,sensibility
"오늘,응",9.78,episode,sensibility
우리는 친한친구,9.36,episode,sensibility
팔재叭災,9.74,story,sensibility
오늘의 컨셉,9.52,story,sensibility
슬픔을 먹는 남자,9.89,story,sensibility
CAFE_쉬어가게,9.78,story,sensibility
누나 한입만화,9.9,episode,sensibility
개인적인택시,9.89,episode,sensibility
날것,8.85,omnibus,sensibility
처음이잖아,9.53,story,sensibility
여기야! 헤드볼 빌리지,8.96,episode,sensibility
베트남 프렌즈 여행기,9.86,episode,sensibility
웰시네 부부에세이,9.59,episode,sensibility
안녕 톡톡,8.95,story,sensibility
어느 남고생의 하루,9.88,story,sensibility
악마의 육아일기,9.83,episode,sensibility
헬로사이공,9.88,omnibus,sensibility
바람과 소원(구: 바람을 실은 메아리),9.49,story,sensibility
아빠 내일은 뭐하고 놀까?,9.78,story,sensibility
따뜻한 나의 코코,9.9,episode,sensibility
이상한 낙원의 넬리쉬,9.71,story,sensibility
"부사관 후보생, 유아미!",9.06,story,sensibility
이온,9.73,story,sensibility
스푸키 멜로디,9.88,omnibus,sensibility
도사님 도사님,9.25,episode,sensibility
벨시토,9.77,episode,sensibility
아파지는 중입니다,9.74,story,sensibility
돌레인더시티,9.83,episode,sensibility
청부업자와 소년의 이야기,9.89,story,sensibility
손근손근,8.67,story,sensibility
시간이 머문 집,9.88,story,sensibility
바다의 끝에는 언제나 그 아이들이 있었다.,9.89,story,sensibility
오롯이 당신을 위한 식탁,9.77,episode,sensibility
달콤포근 베이커리,9.79,story,sensibility
오버사이즈러브,9.71,story,sensibility
"사랑을,너에게",9.89,story,sensibility
달과 바다와 관찰자,9.87,omnibus,sensibility
남겨진 것들의,9.72,story,sensibility
"비차의 캘리툰, 첫 단추",9.85,story,sensibility
동물화실,9.91,omnibus,sensibility
해피엔딩을 위하여,9.45,story,sensibility
오픈했어요 <매직컬 마카롱>,9.9,episode,sensibility
충충의 하루,9.66,omnibus,sensibility
긁적긁적,9.43,episode,sensibility
급식이조아,8.81,story,sensibility
뷰티풀 선샤인,9.06,episode,sensibility
HAVE A NICE DAY,9.77,episode,sensibility
향기방기 연애일기,9.65,episode,sensibility
파차마마의 마법,9.88,story,sensibility
푸므로 달려와,8.83,omnibus,sensibility
프리즘,9.82,story,sensibility
시인 없이,9.85,story,sensibility
바닷속의 춘향,9.78,story,sensibility
투애니스(20's),9.52,story,sensibility
협주곡,9.88,story,sensibility
아이고아이고,8.84,story,sensibility
중독연구소,9.58,omnibus,sensibility
꽃이 피고 진 자리,9.45,story,sensibility
오늘도 먹음머금,9.89,episode,sensibility
여대생 차오름의 천사,9.88,story,sensibility
좋은개 나쁜개 이상한개,9.79,episode,sensibility
RUN!,8.58,story,sensibility
니하오복고,9.9,episode,sensibility
당신의 한 순간,9.76,omnibus,sensibility
나의 작은 여우별,9.9,story,sensibility
그녀의 버킷리스트,9.81,story,sensibility
같이 꽃길 걸을까요?,9.68,episode,sensibility
나비 이야기,9.9,story,sensibility
나주금입니다(너에게만 보이는),9.87,story,sensibility
스타체이서,9.88,story,sensibility
사람사이,9.53,story,sensibility
환상여행,9.89,omnibus,sensibility
숲,9.9,omnibus,sensibility
마녀가 잠든 사이에,9.86,story,sensibility
컬러풀 아이덴티티,9.64,story,sensibility
대작으로 가는 길,9.87,omnibus,sensibility
해바라기 하나,9.87,story,sensibility
치와와의 오후,9.9,episode,sensibility
사랑이올까요,9.58,episode,sensibility
나의 일본인 친구,9.77,story,sensibility
나만 아는 사랑,9.85,story,sensibility
병,9.78,story,sensibility
B텐더,9.8,omnibus,sensibility
우울의 바다,9.48,story,sensibility
헛헛하다,9.77,episode,sensibility
루미인싸이드,9.87,episode,sensibility
땅 보고 걷는 아이,9.88,episode,sensibility
반짝반짝 빛나는,9.89,story,sensibility
도시소녀 귀농기,9.81,story,sensibility
그림자가 길어지는 시간,9.86,story,sensibility
수채화 다이어리,9.61,episode,sensibility
은근 짜릿해,9.84,episode,sensibility
플랫다이어리,9.89,episode,sensibility
폐급 공무원,9.59,episode,sensibility
삼십오미리(35mm),9.85,story,sensibility
아무래도 좋은,9.88,story,sensibility
개천사,9.89,story,sensibility
보통의 외톨이,9.87,episode,sensibility
짝사랑 기승전결,9.79,story,sensibility
(구)신의 태궁,9.85,story,sensibility
엘리자벳 데일리,9.81,episode,sensibility
지구와 사람과 동물,9.88,omnibus,sensibility
슬로우템포,9.75,episode,sensibility
프로짝사랑러,9.55,story,sensibility
망령왕이,9.52,episode,sensibility
소녀 연대기,9.63,story,sensibility
한글을 그리다.,9.84,episode,sensibility
너를 그리다,9.64,story,sensibility
박하 이야기,9.89,episode,sensibility
연애 못하는 여자,9.82,story,sensibility
미합중국 생존실태 보고서,9.82,episode,sensibility
유사소년소녀,9.88,story,sensibility
그남자의네일공간,9.75,omnibus,sensibility
이차원의 테라리움,9.45,story,sensibility
뎐스러워,9.52,episode,sensibility
"4월,벚꽃 우리들",9.89,story,sensibility
미래의너에게,9.88,story,sensibility
오리씨와 이글군,9.85,omnibus,sensibility
채소담,9.71,episode,sensibility
단짠남녀,9.88,story,sensibility
데일리 프랑스,9.89,episode,sensibility
토끼,9.74,omnibus,sensibility
저승탈출 넘버원,9.23,story,sensibility
나도 예쁘고 싶다,9.79,episode,sensibility
너도 날 좋아해줬으면,9.88,episode,sensibility
누나가 돌아왔다!,9.77,story,sensibility
"잘가, 좋은 아침이야",9.87,story,sensibility
날개 있는 천사 천씨청년,9.88,story,sensibility
뷰티풀 맨,9.78,story,sensibility
상냥한 녀석들,9.54,story,sensibility
희망사항,9.86,story,sensibility
쿨쿨상담,9.86,omnibus,sensibility
좋은날,9.83,story,sensibility
행복을 입혀 드립니다,9.89,story,sensibility
자살방지위원회,9.9,story,sensibility
루벤스와푸생,9.27,story,sensibility
뜨뜨미지근한,9.86,episode,sensibility
링거,9.73,omnibus,sensibility
백조의 호수,9.8,story,sensibility
마녀는 그렇게 죽었다,9.83,story,sensibility
여대생의 정석,9.87,episode,sensibility
1인용 기분,9.87,episode,sensibility
WaNDerer,9.86,story,sensibility
브리스크 펄데이즈,9.01,omnibus,sensibility
북극곰자리,9.72,episode,sensibility
이왕이면 감사,9.76,episode,sensibility
나나의 교환학생이야기,9.88,episode,sensibility
잘지내나요?,9.8,omnibus,sensibility
롼든girl,9.58,omnibus,sensibility
고양이와 집사,9.74,story,sensibility
주부 1.5단,9.84,episode,sensibility
